昆明花之城豪生国际大酒店,新东部客运站,盘龙区,清裕路1号，花之城景区东门,http://www.zhuna.cn/hotel-536973.html,417
昆明融创万达嘉华酒店,滇池风景区,西山区,碧鸡路2999-9号,http://www.zhuna.cn/hotel-1134534.html,908
昆明玖合宝利酒店,财富中心/欣都龙城,盘龙区,金辰街道北辰大道62号,http://www.zhuna.cn/hotel-1698723.html,682
昆明金鹰广场酒店,南屏步行街/金马碧鸡坊,五华区,青年路威远街168号,http://www.zhuna.cn/hotel-25757.html,571
昆明洲际酒店,滇池风景区,西山区,怡景路5号,http://www.zhuna.cn/hotel-116988.html,930
昆明古滇半山温泉酒店,七彩云南欢乐世界,晋宁区,环湖南路樱花谷对面,http://www.zhuna.cn/hotel-721248.html,2178
昆明亿壕城堡温德姆至尊酒店,经济开发区,官渡区,大石坝枫丹白露花园,http://www.zhuna.cn/hotel-1132459.html,422
昆明富力万达文华酒店,南亚风情第一城,西山区,前兴路888号,http://www.zhuna.cn/hotel-244253.html,970
昆明世纪金源大饭店,世纪城地区,官渡区,昆明世纪城迎宾路1号,http://www.zhuna.cn/hotel-6396.html,422
昆明威尼斯酒店,呈贡新区/高铁南站,呈贡区,马金铺街道办事处生物谷街2181号,http://www.zhuna.cn/hotel-1609270.html,495
昆明佳华广场酒店,火车站地区,官渡区,北京路157号,http://www.zhuna.cn/hotel-6404.html,678
昆明中维翠湖宾馆,翠湖地区,五华区,翠湖南路6号,http://www.zhuna.cn/hotel-6255.html,914
昆明融创万达文华酒店,滇池风景区,西山区,碧鸡路2999-8号,http://www.zhuna.cn/hotel-1338212.html,2197
昆明索菲特大酒店,南亚风情第一城,西山区,环城南路777号,http://www.zhuna.cn/hotel-406996.html,908
昆明华邑酒店,滇池风景区,西山区,红塔西路5号,http://www.zhuna.cn/hotel-510419.html,817
昆明喜来登酒店,经济开发区,官渡区,龙辉路206号2栋,http://www.zhuna.cn/hotel-1478419.html,603
昆明中心皇冠假日酒店,南屏步行街/金马碧鸡坊,五华区,青年路399号,http://www.zhuna.cn/hotel-163229.html,628
昆明七彩云南温德姆至尊豪廷大酒店,南亚风情第一城,西山区,滇池路569号,http://www.zhuna.cn/hotel-46748.html,811
昆明君乐酒店,翠湖地区,五华区,洪化桥20号,http://www.zhuna.cn/hotel-6392.html,472
昆明彩云里凯世精品酒店,南屏步行街/金马碧鸡坊,西山区,书林街128号彩云里,http://www.zhuna.cn/hotel-490232.html,582
